# Freq (Hz)	LIGO_Hanford_PSD (1/Hz)	LIGO_Livingston_PSD (1/Hz)	Virgo_PSD (1/Hz)
36.921875	2.7671788e-45	1.8572705e-46	8.8792301e-45
36.929688	2.7614435e-45	1.8560231e-46	8.8488003e-45
36.937500	2.7557522e-45	1.8547777e-46	8.8239706e-45
36.945312	2.7501447e-45	1.8535342e-46	8.8031705e-45
36.953125	2.7446238e-45	1.8522927e-46	8.7808900e-45
36.960938	2.7391926e-45	1.8510531e-46	8.7606973e-45
36.968750	2.7338547e-45	1.8498155e-46	8.7401982e-45
36.976562	2.7286140e-45	1.8485798e-46	8.7184516e-45
36.984375	2.7234750e-45	1.8473461e-46	8.6974025e-45
36.992188	2.7190356e-45	1.8461143e-46	8.6770104e-45
37.000000	2.7150358e-45	1.8448844e-46	8.6572373e-45
37.007812	2.7111833e-45	1.8436565e-46	8.6367416e-45
37.015625	2.7074878e-45	1.8424305e-46	8.6166852e-45
37.023438	2.7039608e-45	1.8412064e-46	8.5971880e-45
37.031250	2.7006151e-45	1.8399843e-46	8.5782201e-45
37.039062	2.6974654e-45	1.8387640e-46	8.5607308e-45
37.046875	2.6945286e-45	1.8375457e-46	8.5423578e-45
37.054688	2.6918244e-45	1.8363293e-46	8.5224300e-45
37.062500	2.6893753e-45	1.8351148e-46	8.5016778e-45
37.070312	2.6872079e-45	1.8339022e-46	8.4867185e-45
37.078125	2.6864740e-45	1.8326915e-46	8.4708067e-45
37.085938	2.6854158e-45	1.8314827e-46	8.4551109e-45
37.093750	2.6847248e-45	1.8302758e-46	8.4395777e-45
37.101562	2.6826602e-45	1.8290707e-46	8.4227868e-45
37.109375	2.6785533e-45	1.8278676e-46	8.4086185e-45
37.117188	2.6765576e-45	1.8266663e-46	8.3921576e-45
37.125000	2.6796458e-45	1.8254670e-46	8.3769012e-45
37.132812	2.6852975e-45	1.8242695e-46	8.3640890e-45
37.140625	2.6909957e-45	1.8230738e-46	8.3514831e-45
37.148438	2.6923353e-45	1.8218801e-46	8.3390731e-45
37.156250	2.7039467e-45	1.8206882e-46	8.3268264e-45
37.164062	2.7084957e-45	1.8194982e-46	8.3142846e-45
37.171875	2.7109173e-45	1.8183100e-46	8.3019316e-45
37.179688	2.7094600e-45	1.8171237e-46	8.2897582e-45
37.187500	2.7136112e-45	1.8159392e-46	8.2769277e-45
37.195312	2.7231674e-45	1.8147566e-46	8.2632503e-45
37.203125	2.7400214e-45	1.8135758e-46	8.2517095e-45
37.210938	2.7508637e-45	1.8123969e-46	8.2403061e-45
37.218750	2.7773881e-45	1.8112198e-46	8.2284587e-45
37.226562	2.7951570e-45	1.8100446e-46	8.2155787e-45
37.234375	2.8353420e-45	1.8088712e-46	8.2003207e-45
37.242188	2.8996910e-45	1.8076996e-46	8.1852582e-45
37.250000	3.0108064e-45	1.8065298e-46	8.1704320e-45
37.257812	3.1961229e-45	1.8053619e-46	8.1561661e-45
37.265625	3.5796647e-45	1.8041957e-46	8.1447090e-45
37.273438	4.2986727e-45	1.8030314e-46	8.1334852e-45
37.281250	5.9495716e-45	1.8018689e-46	8.1223707e-45
37.289062	1.0339335e-44	1.8007083e-46	8.1121025e-45
37.296875	3.3586161e-44	1.7995494e-46	8.0993225e-45
37.304688	3.4895825e-44	1.7983923e-46	8.0893751e-45
37.312500	1.0135987e-44	1.7972370e-46	8.0797095e-45
37.320312	5.5278458e-45	1.7960836e-46	8.0701049e-45
37.328125	4.1412432e-45	1.7949319e-46	8.0605587e-45
37.335938	3.5074679e-45	1.7937820e-46	8.0489477e-45
37.343750	3.1361571e-45	1.7926339e-46	8.0393754e-45
37.351562	2.9530523e-45	1.7914875e-46	8.0303937e-45
37.359375	2.8553197e-45	1.7903430e-46	8.0214457e-45
37.367188	2.8103148e-45	1.7892002e-46	8.0118256e-45
37.375000	2.7663848e-45	1.7880592e-46	8.0021433e-45
37.382812	2.7355111e-45	1.7869200e-46	7.9925182e-45
37.390625	2.7270060e-45	1.7857825e-46	7.9829484e-45
37.398438	2.6958933e-45	1.7846469e-46	7.9734322e-45
37.406250	2.6822948e-45	1.7835129e-46	7.9639678e-45
37.414062	2.6788373e-45	1.7823807e-46	7.9555928e-45
37.421875	2.6712462e-45	1.7812503e-46	7.9472605e-45
37.429688	2.6626873e-45	1.7801217e-46	7.9389390e-45
37.437500	2.6673374e-45	1.7789947e-46	7.9306282e-45
37.445312	2.6688903e-45	1.7778696e-46	7.9221848e-45
37.453125	2.6703392e-45	1.7767461e-46	7.9124535e-45
37.460938	2.6818060e-45	1.7756245e-46	7.9027583e-45
37.468750	2.6853810e-45	1.7745045e-46	7.8931163e-45
37.476562	2.7007251e-45	1.7733863e-46	7.8835262e-45
37.484375	2.7265575e-45	1.7722698e-46	7.8750796e-45
37.492188	2.7492200e-45	1.7711550e-46	7.8668347e-45
37.500000	2.7837166e-45	1.7700420e-46	7.8586005e-45
37.507812	2.8155085e-45	1.7689307e-46	7.8503769e-45
37.515625	2.8512987e-45	1.7678211e-46	7.8421640e-45
37.523438	2.9014130e-45	1.7667132e-46	7.8338931e-45
37.531250	2.9548189e-45	1.7656070e-46	7.8211057e-45
37.539062	3.0276981e-45	1.7645025e-46	7.8128276e-45
37.546875	3.1092992e-45	1.7634039e-46	7.8045604e-45
37.554688	3.2153193e-45	1.7623029e-46	7.7953810e-45
37.562500	3.3570209e-45	1.7612036e-46	7.7872351e-45
37.570312	3.5213140e-45	1.7601068e-46	7.7790998e-45
37.578125	3.7432351e-45	1.7590169e-46	7.7709751e-45
37.585938	4.0059242e-45	1.7579286e-46	7.7628609e-45
37.593750	4.3885067e-45	1.7568421e-46	7.7547573e-45
37.601562	4.8980518e-45	1.7557572e-46	7.7466641e-45
37.609375	5.7149854e-45	1.7546740e-46	7.7385815e-45
37.617188	6.9406158e-45	1.7535925e-46	7.7305094e-45
37.625000	8.6449718e-45	1.7525127e-46	7.7221107e-45
37.632812	1.1893010e-44	1.7514345e-46	7.7131174e-45
37.640625	1.8292494e-44	1.7503580e-46	7.7047337e-45
37.648438	3.2352257e-44	1.7492832e-46	7.6965670e-45
37.656250	6.3927636e-44	1.7482101e-46	7.6884111e-45
37.664062	1.1593416e-43	1.7471386e-46	7.6802660e-45
37.671875	7.4986740e-44	1.7460688e-46	7.6721316e-45
37.679688	3.9328978e-44	1.7450006e-46	7.6640079e-45
37.687500	2.1550597e-44	1.7439342e-46	7.6558950e-45
37.695312	1.3349631e-44	1.7428693e-46	7.6477927e-45
37.703125	9.5516314e-45	1.7418061e-46	7.6394866e-45
37.710938	7.4666824e-45	1.7407446e-46	7.6306502e-45
37.718750	6.1246493e-45	1.7396847e-46	7.6218457e-45
37.726562	5.2074470e-45	1.7386264e-46	7.6130725e-45
37.734375	4.5400802e-45	1.7375698e-46	7.6045602e-45
37.742188	4.0989343e-45	1.7365148e-46	7.5965004e-45
37.750000	3.7841204e-45	1.7354615e-46	7.5884514e-45
37.757812	3.5343032e-45	1.7344097e-46	7.5804132e-45
37.765625	3.3437934e-45	1.7333597e-46	7.5723972e-45
37.773438	3.1720090e-45	1.7323112e-46	7.5644159e-45
37.781250	3.0373648e-45	1.7312644e-46	7.5564451e-45
37.789062	2.9213408e-45	1.7302191e-46	7.5484849e-45
37.796875	2.8222334e-45	1.7291755e-46	7.5405353e-45
37.804688	2.7446371e-45	1.7281336e-46	7.5325961e-45
37.812500	2.6819253e-45	1.7270932e-46	7.5246675e-45
37.820312	2.6245238e-45	1.7260544e-46	7.5167494e-45
37.828125	2.5765669e-45	1.7250173e-46	7.5088419e-45
37.835938	2.5385102e-45	1.7239817e-46	7.5009447e-45
37.843750	2.5071237e-45	1.7229478e-46	7.4930581e-45
37.851562	2.4752773e-45	1.7219154e-46	7.4851819e-45
37.859375	2.4394633e-45	1.7208847e-46	7.4773162e-45
37.867188	2.4074646e-45	1.7198555e-46	7.4694609e-45
37.875000	2.3798365e-45	1.7188279e-46	7.4616161e-45
37.882812	2.3589631e-45	1.7178020e-46	7.4537816e-45
37.890625	2.3364981e-45	1.7167776e-46	7.4459575e-45
37.898438	2.3161378e-45	1.7157548e-46	7.4381439e-45
37.906250	2.2987321e-45	1.7147335e-46	7.4303406e-45
37.914062	2.2831273e-45	1.7137139e-46	7.4225476e-45
37.921875	2.2695471e-45	1.7126958e-46	7.4147650e-45
37.929688	2.2580295e-45	1.7116793e-46	7.4069928e-45
37.937500	2.2473019e-45	1.7106644e-46	7.3992309e-45
37.945312	2.2375933e-45	1.7096510e-46	7.3914792e-45
37.953125	2.2308283e-45	1.7086392e-46	7.3837379e-45
37.960938	2.2207328e-45	1.7076290e-46	7.3760069e-45
37.968750	2.2107510e-45	1.7066203e-46	7.3682861e-45
37.976562	2.2020980e-45	1.7056132e-46	7.3605757e-45
37.984375	2.1947949e-45	1.7046077e-46	7.3528754e-45
37.992188	2.1869294e-45	1.7036037e-46	7.3451854e-45
38.000000	2.1792762e-45	1.7026012e-46	7.3375181e-45
38.007812	2.1724098e-45	1.7016003e-46	7.3298760e-45
38.015625	2.1658159e-45	1.7006009e-46	7.3222442e-45
38.023438	2.1594757e-45	1.6996070e-46	7.3146225e-45
38.031250	2.1531272e-45	1.6986108e-46	7.3070110e-45
38.039062	2.1465445e-45	1.6976161e-46	7.2994096e-45
38.046875	2.1400402e-45	1.6966230e-46	7.2918184e-45
38.054688	2.1326097e-45	1.6956314e-46	7.2842373e-45
38.062500	2.1262354e-45	1.6946413e-46	7.2766663e-45
38.070312	2.1217889e-45	1.6936528e-46	7.2691054e-45
38.078125	2.1171431e-45	1.6926658e-46	7.2615546e-45
38.085938	2.1120280e-45	1.6916803e-46	7.2540139e-45
38.093750	2.1070752e-45	1.6906963e-46	7.2464832e-45
38.101562	2.1025097e-45	1.6897139e-46	7.2389627e-45
38.109375	2.0976285e-45	1.6887330e-46	7.2314521e-45
38.117188	2.0932215e-45	1.6877536e-46	7.2239516e-45
38.125000	2.0884239e-45	1.6867757e-46	7.2164612e-45
38.132812	2.0833064e-45	1.6857993e-46	7.2089807e-45
38.140625	2.0786413e-45	1.6848244e-46	7.2015103e-45
38.148438	2.0750486e-45	1.6838510e-46	7.1940498e-45
38.156250	2.0719577e-45	1.6828792e-46	7.1865993e-45
38.164062	2.0684747e-45	1.6819088e-46	7.1791588e-45
38.171875	2.0644716e-45	1.6809400e-46	7.1717283e-45
38.179688	2.0609927e-45	1.6799726e-46	7.1643077e-45
38.187500	2.0577048e-45	1.6790067e-46	7.1568970e-45
38.195312	2.0554316e-45	1.6780423e-46	7.1494962e-45
38.203125	2.0533740e-45	1.6770795e-46	7.1421054e-45
38.210938	2.0507794e-45	1.6761181e-46	7.1347245e-45
38.218750	2.0483143e-45	1.6751582e-46	7.1273535e-45
38.226562	2.0453760e-45	1.6741997e-46	7.1199923e-45
38.234375	2.0425942e-45	1.6732428e-46	7.1126411e-45
38.242188	2.0399973e-45	1.6722873e-46	7.1052996e-45
38.250000	2.0395139e-45	1.6713333e-46	7.0979681e-45
38.257812	2.0390973e-45	1.6703808e-46	7.0907163e-45
38.265625	2.0371371e-45	1.6694298e-46	7.0836437e-45
38.273438	2.0354483e-45	1.6684802e-46	7.0765826e-45
38.281250	2.0339017e-45	1.6675321e-46	7.0695330e-45
38.289062	2.0348754e-45	1.6665855e-46	7.0624951e-45
38.296875	2.0361414e-45	1.6656404e-46	7.0554688e-45
38.304688	2.0362119e-45	1.6646967e-46	7.0484541e-45
38.312500	2.0382994e-45	1.6637544e-46	7.0414510e-45
38.320312	2.0418861e-45	1.6628136e-46	7.0344596e-45
38.328125	2.0447402e-45	1.6618743e-46	7.0274799e-45
38.335938	2.0501694e-45	1.6609365e-46	7.0205118e-45
38.343750	2.0571141e-45	1.6600000e-46	7.0135555e-45
38.351562	2.0672538e-45	1.6590651e-46	7.0066110e-45
38.359375	2.0795705e-45	1.6581316e-46	6.9994347e-45
38.367188	2.0922166e-45	1.6571995e-46	6.9922469e-45
38.375000	2.1126444e-45	1.6562689e-46	6.9850685e-45
38.382812	2.1386601e-45	1.6553397e-46	6.9778997e-45
38.390625	2.1761252e-45	1.6544120e-46	6.9707404e-45
38.398438	2.2227899e-45	1.6534857e-46	6.9635906e-45
38.406250	2.2988223e-45	1.6525608e-46	6.9564503e-45
38.414062	2.4111014e-45	1.6516374e-46	6.9493195e-45
38.421875	2.5647544e-45	1.6507154e-46	6.9421982e-45
38.429688	2.8358506e-45	1.6497949e-46	6.9350863e-45
38.437500	3.3246644e-45	1.6488757e-46	6.9279839e-45
38.445312	4.2304853e-45	1.6479581e-46	6.9208909e-45
38.453125	6.3653601e-45	1.6470418e-46	6.9138074e-45
38.460938	1.2333322e-44	1.6461269e-46	6.9069079e-45
38.468750	4.8182898e-44	1.6452135e-46	6.9000278e-45
38.476562	2.9438740e-44	1.6443015e-46	6.8931597e-45
38.484375	8.4338569e-45	1.6433909e-46	6.8863036e-45
38.492188	4.5652851e-45	1.6424818e-46	6.8794596e-45
38.500000	3.4726389e-45	1.6415740e-46	6.8726277e-45
38.507812	2.8867762e-45	1.6406677e-46	6.8658080e-45
38.515625	2.5871740e-45	1.6397628e-46	6.8589108e-45
38.523438	2.4150713e-45	1.6388593e-46	6.8518941e-45
38.531250	2.2867563e-45	1.6379572e-46	6.8448868e-45
38.539062	2.2035053e-45	1.6370565e-46	6.8378887e-45
38.546875	2.1517584e-45	1.6361572e-46	6.8308999e-45
38.554688	2.1074338e-45	1.6352593e-46	6.8239203e-45
38.562500	2.0702111e-45	1.6343629e-46	6.8169500e-45
38.570312	2.0424297e-45	1.6334678e-46	6.8099889e-45
38.578125	2.0203027e-45	1.6325741e-46	6.8030371e-45
38.585938	2.0003952e-45	1.6316819e-46	6.7960945e-45
38.593750	1.9843376e-45	1.6307910e-46	6.7891610e-45
38.601562	1.9727570e-45	1.6299015e-46	6.7822368e-45
38.609375	1.9582823e-45	1.6290134e-46	6.7753218e-45
38.617188	1.9485158e-45	1.6281267e-46	6.7684160e-45
38.625000	1.9408118e-45	1.6272414e-46	6.7615193e-45
38.632812	1.9325966e-45	1.6263575e-46	6.7546318e-45
38.640625	1.9273699e-45	1.6254750e-46	6.7477534e-45
38.648438	1.9220136e-45	1.6245939e-46	6.7408842e-45
38.656250	1.9175938e-45	1.6237141e-46	6.7340241e-45
38.664062	1.9138707e-45	1.6228357e-46	6.7271732e-45
38.671875	1.9099347e-45	1.6219588e-46	6.7203313e-45
38.679688	1.9059560e-45	1.6210832e-46	6.7134986e-45
38.687500	1.9037308e-45	1.6202090e-46	6.7066750e-45
38.695312	1.9014714e-45	1.6193361e-46	6.6998604e-45
38.703125	1.8993919e-45	1.6184647e-46	6.6930549e-45
38.710938	1.8963813e-45	1.6175946e-46	6.6862587e-45
38.718750	1.8945157e-45	1.6167259e-46	6.6794917e-45
38.726562	1.8923138e-45	1.6158586e-46	6.6727337e-45
38.734375	1.8909957e-45	1.6149926e-46	6.6659847e-45
38.742188	1.8897579e-45	1.6141280e-46	6.6592447e-45
38.750000	1.8872072e-45	1.6132648e-46	6.6525137e-45
38.757812	1.8855046e-45	1.6124030e-46	6.6457916e-45
38.765625	1.8856546e-45	1.6115425e-46	6.6390785e-45
38.773438	1.8846214e-45	1.6106834e-46	6.6323743e-45
38.781250	1.8840524e-45	1.6098257e-46	6.6256791e-45
38.789062	1.8842983e-45	1.6089694e-46	6.6189927e-45
38.796875	1.8836963e-45	1.6081144e-46	6.6123154e-45
38.804688	1.8847814e-45	1.6072607e-46	6.6056469e-45
38.812500	1.8847629e-45	1.6064085e-46	6.5989873e-45
38.820312	1.8869191e-45	1.6055576e-46	6.5923367e-45
38.828125	1.8882663e-45	1.6047081e-46	6.5856949e-45
38.835938	1.8912524e-45	1.6038599e-46	6.5790620e-45
38.843750	1.8924294e-45	1.6030131e-46	6.5724379e-45
38.851562	1.8960858e-45	1.6021677e-46	6.5658228e-45
38.859375	1.9003437e-45	1.6013216e-46	6.5592164e-45
38.867188	1.9061700e-45	1.6004767e-46	6.5526190e-45
38.875000	1.9132995e-45	1.5996331e-46	6.5460303e-45
38.882812	1.9233706e-45	1.5987908e-46	6.5394505e-45
38.890625	1.9314686e-45	1.5979498e-46	6.5328795e-45
38.898438	1.9416916e-45	1.5971102e-46	6.5263173e-45
38.906250	1.9557167e-45	1.5962718e-46	6.5197639e-45
38.914062	1.9710062e-45	1.5954348e-46	6.5132193e-45
38.921875	1.9917315e-45	1.5945991e-46	6.5066835e-45
38.929688	2.0109870e-45	1.5937647e-46	6.5001565e-45
38.937500	2.0370060e-45	1.5929316e-46	6.4936383e-45
38.945312	2.0682446e-45	1.5920998e-46	6.4871288e-45
38.953125	2.1102928e-45	1.5912693e-46	6.4806280e-45
38.960938	2.1630369e-45	1.5904402e-46	6.4741360e-45
38.968750	2.2193118e-45	1.5896123e-46	6.4676528e-45
38.976562	2.2941733e-45	1.5887858e-46	6.4611782e-45
38.984375	2.3931160e-45	1.5879605e-46	6.4547124e-45
38.992188	2.5206230e-45	1.5871366e-46	6.4482553e-45
39.000000	2.6893856e-45	1.5863139e-46	6.4418069e-45
39.007812	2.9295331e-45	1.5854926e-46	6.4353672e-45
39.015625	3.2819184e-45	1.5846725e-46	6.4289362e-45
39.023438	3.7922639e-45	1.5838538e-46	6.4225139e-45
39.031250	4.5809790e-45	1.5830364e-46	6.4161003e-45
39.039062	5.9949769e-45	1.5822202e-46	6.4096953e-45
39.046875	9.1976157e-45	1.5814054e-46	6.4032990e-45
39.054688	1.5627213e-44	1.5805919e-46	6.3969113e-45
39.062500	3.9708179e-44	1.5797796e-46	6.3905323e-45
39.070312	1.3632337e-43	1.5789687e-46	6.3841619e-45
39.078125	6.6406842e-44	1.5781590e-46	6.3778002e-45
39.085938	2.2214847e-44	1.5773507e-46	6.3714470e-45
39.093750	1.1103446e-44	1.5765436e-46	6.3651025e-45
39.101562	7.0240570e-45	1.5757379e-46	6.3587666e-45
39.109375	5.0968833e-45	1.5749334e-46	6.3524393e-45
39.117188	4.0200599e-45	1.5741302e-46	6.3461638e-45
39.125000	3.4074771e-45	1.5733284e-46	6.3403993e-45
39.132812	3.0097338e-45	1.5725278e-46	6.3346494e-45
39.140625	2.7326874e-45	1.5717285e-46	6.3289140e-45
39.148438	2.5418349e-45	1.5709306e-46	6.3231933e-45
39.156250	2.3954882e-45	1.5701339e-46	6.3174874e-45
39.164062	2.2862860e-45	1.5693385e-46	6.3117963e-45
39.171875	2.1932394e-45	1.5685444e-46	6.3061203e-45
39.179688	2.1270030e-45	1.5677516e-46	6.3004593e-45
39.187500	2.0683173e-45	1.5669601e-46	6.2948135e-45
39.195312	2.0223973e-45	1.5661699e-46	6.2891830e-45
39.203125	1.9843745e-45	1.5653810e-46	6.2835678e-45
39.210938	1.9540877e-45	1.5645934e-46	6.2779682e-45
39.218750	1.9264225e-45	1.5638071e-46	6.2723842e-45
39.226562	1.9025801e-45	1.5630220e-46	6.2665346e-45
39.234375	1.8834780e-45	1.5622383e-46	6.2603705e-45
39.242188	1.8646181e-45	1.5614559e-46	6.2542150e-45
39.250000	1.8466670e-45	1.5606748e-46	6.2480683e-45
39.257812	1.8305093e-45	1.5598950e-46	6.2419303e-45
39.265625	1.8164959e-45	1.5591165e-46	6.2358009e-45
39.273438	1.8044489e-45	1.5583393e-46	6.2296803e-45
39.281250	1.7953744e-45	1.5575634e-46	6.2312964e-45
39.289062	1.7860849e-45	1.5567888e-46	6.2326080e-45
39.296875	1.7778680e-45	1.5560155e-46	6.2265924e-45
39.304688	1.7702362e-45	1.5552408e-46	6.2205859e-45
39.312500	1.7619993e-45	1.5544612e-46	6.2199139e-45
39.320312	1.7543154e-45	1.5536828e-46	6.2139407e-45
39.328125	1.7469667e-45	1.5529057e-46	6.2079766e-45
39.335938	1.7407524e-45	1.5521299e-46	6.2020217e-45
39.343750	1.7344721e-45	1.5513552e-46	6.1960759e-45
39.351562	1.7289942e-45	1.5505818e-46	6.1901392e-45
39.359375	1.7253218e-45	1.5498097e-46	6.1842116e-45
39.367188	1.7202598e-45	1.5490388e-46	6.1782931e-45
39.375000	1.7144336e-45	1.5482691e-46	6.1723837e-45
39.382812	1.7099936e-45	1.5475007e-46	6.1665940e-45
39.390625	1.7059282e-45	1.5467335e-46	6.1608875e-45
39.398438	1.7020379e-45	1.5459676e-46	6.1551898e-45
39.406250	1.6983068e-45	1.5452028e-46	6.1495009e-45
39.414062	1.6940215e-45	1.5444394e-46	6.1438208e-45
39.421875	1.6906283e-45	1.5436772e-46	6.1381495e-45
39.429688	1.6869842e-45	1.5429162e-46	6.1324870e-45
39.437500	1.6832046e-45	1.5421565e-46	6.1268333e-45
39.445312	1.6795579e-45	1.5413980e-46	6.1211884e-45
39.453125	1.6766155e-45	1.5406408e-46	6.1155524e-45
39.460938	1.6739650e-45	1.5398836e-46	6.1099251e-45
39.468750	1.6711434e-45	1.5391208e-46	6.1043066e-45
39.476562	1.6683906e-45	1.5383592e-46	6.0986970e-45
39.484375	1.6651589e-45	1.5375987e-46	6.0930961e-45
39.492188	1.6623236e-45	1.5368394e-46	6.0875041e-45
39.500000	1.6595549e-45	1.5360813e-46	6.0819209e-45
39.507812	1.6568766e-45	1.5353244e-46	6.0763464e-45
39.515625	1.6546854e-45	1.5345686e-46	6.0707808e-45
39.523438	1.6525282e-45	1.5338140e-46	6.0652240e-45
39.531250	1.6504029e-45	1.5330606e-46	6.0596760e-45
39.539062	1.6483078e-45	1.5323084e-46	6.0541368e-45
39.546875	1.6462390e-45	1.5315573e-46	6.0486064e-45
39.554688	1.6440601e-45	1.5308074e-46	6.0430848e-45
39.562500	1.6419068e-45	1.5300587e-46	6.0395675e-45
39.570312	1.6397850e-45	1.5293111e-46	6.0338840e-45
39.578125	1.6376931e-45	1.5285648e-46	6.0282099e-45
39.585938	1.6356082e-45	1.5278196e-46	6.0225451e-45
39.593750	1.6334590e-45	1.5270756e-46	6.0168898e-45
39.601562	1.6311383e-45	1.5263328e-46	6.0112440e-45
39.609375	1.6287916e-45	1.5255911e-46	6.0056075e-45
39.617188	1.6264814e-45	1.5248506e-46	5.9999804e-45
39.625000	1.6242058e-45	1.5241114e-46	5.9943628e-45
39.632812	1.6219631e-45	1.5233733e-46	5.9887545e-45
39.640625	1.6197518e-45	1.5226364e-46	5.9831557e-45
39.648438	1.6175820e-45	1.5219007e-46	5.9775663e-45
39.656250	1.6156881e-45	1.5211661e-46	5.9719863e-45
39.664062	1.6138134e-45	1.5204328e-46	5.9664157e-45
39.671875	1.6119569e-45	1.5197007e-46	5.9608546e-45
39.679688	1.6101178e-45	1.5189697e-46	5.9553029e-45
39.687500	1.6082954e-45	1.5182400e-46	5.9497605e-45
39.695312	1.6064890e-45	1.5175114e-46	5.9442277e-45
39.703125	1.6046979e-45	1.5167841e-46	5.9387850e-45
39.710938	1.6029216e-45	1.5160580e-46	5.9334415e-45
39.718750	1.6011593e-45	1.5153331e-46	5.9281069e-45
39.726562	1.5994107e-45	1.5146094e-46	5.9227813e-45
39.734375	1.5976751e-45	1.5138869e-46	5.9174647e-45
39.742188	1.5959520e-45	1.5131656e-46	5.9121571e-45
39.750000	1.5942410e-45	1.5124456e-46	5.9068585e-45
39.757812	1.5925417e-45	1.5117268e-46	5.9015689e-45
39.765625	1.5908536e-45	1.5110092e-46	5.8962883e-45
39.773438	1.5891763e-45	1.5102929e-46	5.8910166e-45
39.781250	1.5875096e-45	1.5095778e-46	5.8857540e-45
39.789062	1.5858529e-45	1.5088640e-46	5.8805004e-45
39.796875	1.5842060e-45	1.5081514e-46	5.8752558e-45
39.804688	1.5825686e-45	1.5074401e-46	5.8700202e-45
39.812500	1.5809404e-45	1.5067301e-46	5.8647936e-45
39.820312	1.5793210e-45	1.5060213e-46	5.8595761e-45
39.828125	1.5777102e-45	1.5053138e-46	5.8543676e-45
39.835938	1.5761078e-45	1.5046076e-46	5.8491681e-45
39.843750	1.5745135e-45	1.5039027e-46	5.8439776e-45
39.851562	1.5729270e-45	1.5031991e-46	5.8387962e-45
39.859375	1.5713481e-45	1.5024968e-46	5.8336238e-45
39.867188	1.5697711e-45	1.5017958e-46	5.8284605e-45
39.875000	1.5680697e-45	1.5010961e-46	5.8233062e-45
39.882812	1.5663778e-45	1.5003978e-46	5.8181610e-45
39.890625	1.5646950e-45	1.4997009e-46	5.8130248e-45
39.898438	1.5630211e-45	1.4990053e-46	5.8078977e-45
39.906250	1.5614803e-45	1.4983110e-46	5.8027796e-45
39.914062	1.5599714e-45	1.4976182e-46	5.7976707e-45
39.921875	1.5584675e-45	1.4969267e-46	5.7925708e-45
39.929688	1.5568996e-45	1.4962367e-46	5.7874800e-45
39.937500	1.5552535e-45	1.4955481e-46	5.7823982e-45
39.945312	1.5535862e-45	1.4948688e-46	5.7773256e-45
39.953125	1.5519170e-45	1.4941921e-46	5.7722621e-45
39.960938	1.5502562e-45	1.4935171e-46	5.7672077e-45
39.968750	1.5486038e-45	1.4928438e-46	5.7621624e-45
39.976562	1.5469595e-45	1.4921723e-46	5.7571262e-45
39.984375	1.5454368e-45	1.4915027e-46	5.7520991e-45
39.992188	1.5439259e-45	1.4908348e-46	5.7470812e-45
40.000000	1.5424211e-45	1.4901689e-46	5.7420723e-45
40.007812	1.5409220e-45	1.4895048e-46	5.7370727e-45
40.015625	1.5394287e-45	1.4888427e-46	5.7320821e-45
40.023438	1.5379409e-45	1.4881826e-46	5.7271008e-45
40.031250	1.5364585e-45	1.4875245e-46	5.7221286e-45
40.039062	1.5349814e-45	1.4868685e-46	5.7171655e-45
40.046875	1.5335096e-45	1.4862145e-46	5.7122116e-45
40.054688	1.5320428e-45	1.4855583e-46	5.7072669e-45
40.062500	1.5305810e-45	1.4848964e-46	5.7023314e-45
40.070312	1.5291241e-45	1.4842362e-46	5.6974051e-45
40.078125	1.5276720e-45	1.4835777e-46	5.6924879e-45
40.085938	1.5262246e-45	1.4829209e-46	5.6875800e-45
40.093750	1.5247818e-45	1.4822658e-46	5.6826813e-45
40.101562	1.5233436e-45	1.4816125e-46	5.6777918e-45
40.109375	1.5219097e-45	1.4809610e-46	5.6729115e-45
40.117188	1.5204803e-45	1.4803114e-46	5.6680405e-45
40.125000	1.5190551e-45	1.4796636e-46	5.6631787e-45
40.132812	1.5176341e-45	1.4790177e-46	5.6583262e-45
40.140625	1.5162172e-45	1.4783738e-46	5.6534829e-45
40.148438	1.5148036e-45	1.4777318e-46	5.6486489e-45
40.156250	1.5133938e-45	1.4770919e-46	5.6438241e-45
40.164062	1.5119878e-45	1.4764541e-46	5.6390087e-45
40.171875	1.5105858e-45	1.4758184e-46	5.6342025e-45
40.179688	1.5091876e-45	1.4751848e-46	5.6294056e-45
40.187500	1.5077931e-45	1.4745535e-46	5.6246181e-45
40.195312	1.5064024e-45	1.4739370e-46	5.6198398e-45
40.203125	1.5050154e-45	1.4733421e-46	5.6150106e-45
40.210938	1.5036319e-45	1.4727506e-46	5.6100841e-45
40.218750	1.5022520e-45	1.4721626e-46	5.6051672e-45
40.226562	1.5008755e-45	1.4715783e-46	5.6002598e-45
40.234375	1.4995026e-45	1.4709978e-46	5.5960886e-45
40.242188	1.4981330e-45	1.4704212e-46	5.6025957e-45
40.250000	1.4967668e-45	1.4698487e-46	5.5980623e-45
40.257812	1.4954039e-45	1.4692804e-46	5.5973521e-45
40.265625	1.4940442e-45	1.4687165e-46	5.5927668e-45
40.273438	1.4926847e-45	1.4681572e-46	5.5881908e-45
40.281250	1.4912872e-45	1.4676026e-46	5.5836241e-45
40.289062	1.4898790e-45	1.4670530e-46	5.5790667e-45
40.296875	1.4884736e-45	1.4665086e-46	5.5745186e-45
40.304688	1.4870722e-45	1.4659696e-46	5.5699798e-45
40.312500	1.4856746e-45	1.4654362e-46	5.5654504e-45
